timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539623628.980,24.414,38.086,28.809,12.207,102.051,0
1539623628.984,20.020,35.156,27.344,11.719,40.039,0
1539623628.988,26.367,35.156,28.809,23.438,2.441,0
1539623628.992,29.297,38.086,30.273,28.320,3.418,0
1539623628.996,19.531,38.086,27.344,16.113,-1.953,0
1539623629.000,28.320,40.527,24.902,19.531,17.090,0
1539623629.004,32.227,44.434,26.855,24.902,43.945,0
1539623629.008,30.273,38.086,30.273,17.090,41.992,0
1539623629.012,34.668,34.668,31.250,21.484,41.016,0
1539623629.016,33.203,37.598,29.297,33.203,58.105,0
1539623629.020,22.461,38.574,32.227,32.715,69.824,0
1539623629.023,25.879,37.109,41.504,31.250,52.734,0
1539623629.027,31.250,33.203,37.109,33.203,30.762,0
1539623629.031,31.250,33.691,29.785,38.086,3.418,0
1539623629.035,34.668,37.598,32.715,37.109,20.508,0
1539623629.039,26.367,41.016,29.297,30.762,76.172,0
1539623629.043,26.855,38.574,23.438,27.344,62.012,0
1539623629.047,31.250,39.062,30.762,30.273,57.617,0
1539623629.051,29.785,39.062,30.273,31.250,49.316,0
1539623629.055,20.996,34.180,28.320,25.879,63.965,0
1539623629.059,20.508,32.715,38.574,26.367,103.516,0
1539623629.063,20.996,32.227,40.039,29.297,56.152,0
1539623629.066,22.461,33.203,36.133,33.203,17.090,0
1539623629.070,20.020,33.203,31.250,25.391,7.812,1
1539623629.074,10.254,30.762,29.297,11.230,37.598,0
1539623629.078,28.320,37.109,33.691,20.996,69.336,0
1539623629.082,41.504,38.086,31.738,28.320,50.293,0
1539623629.086,33.691,35.156,27.344,20.508,18.555,0
1539623629.090,27.832,37.598,29.297,25.391,29.297,0
1539623629.094,29.785,43.457,35.645,28.809,14.648,0
1539623629.098,34.668,42.969,39.062,31.250,58.105,0
1539623629.102,37.109,44.922,35.645,34.180,34.668,0
1539623629.105,27.832,45.898,32.227,29.297,-20.508,0
1539623629.109,31.250,45.898,35.645,30.762,-53.223,0
1539623629.113,33.691,43.945,40.527,25.879,-17.090,0
1539623629.117,16.602,36.133,39.062,12.695,65.918,0
1539623629.121,26.367,38.574,36.133,12.207,40.039,0
1539623629.125,24.902,41.504,30.762,6.836,7.812,0
1539623629.129,14.160,43.945,30.273,9.277,-25.879,0
1539623629.133,12.695,45.410,30.762,12.207,14.160,0
1539623629.137,15.625,36.621,29.785,7.324,50.293,0
1539623629.141,17.090,30.762,31.250,11.230,-4.883,0
1539623629.145,17.090,35.156,29.297,18.066,-20.508,0
1539623629.148,30.273,42.480,30.762,15.137,38.574,0
1539623629.152,37.109,39.551,32.715,20.020,73.242,0
1539623629.156,29.785,39.062,35.156,22.949,78.125,0
1539623629.160,27.832,40.527,34.668,12.695,58.594,0
1539623629.164,22.461,39.062,33.691,15.137,-45.898,0
1539623629.168,20.996,40.527,41.992,22.461,-15.137,0
1539623629.172,26.855,39.062,44.434,23.926,88.379,0
1539623629.176,21.973,36.133,43.457,25.879,70.801,0
1539623629.180,20.508,39.062,45.898,32.715,38.086,0
1539623629.184,25.879,39.062,46.875,32.715,13.672,0
1539623629.188,28.320,34.180,47.852,35.645,26.855,0
1539623629.191,18.555,34.180,45.410,31.738,58.105,0
1539623629.195,12.207,36.621,30.762,18.555,95.703,0
1539623629.199,18.066,35.156,25.391,21.973,32.227,0
1539623629.203,7.812,31.250,39.551,17.578,0.977,0
1539623629.207,3.906,31.738,41.016,12.207,59.082,0
1539623629.211,18.555,36.621,39.551,19.531,20.996,0
1539623629.215,23.438,36.133,42.480,20.996,-38.086,0
1539623629.219,15.137,32.227,46.387,21.973,-8.789,0
1539623629.223,20.508,36.133,47.363,19.531,28.320,0
1539623629.227,26.367,36.621,45.410,15.137,7.324,0
1539623629.230,30.273,33.203,43.457,15.625,0.488,0
1539623629.234,28.809,37.598,42.969,23.438,22.461,0
1539623629.238,21.973,37.598,45.898,28.809,66.895,0
